,Turn_100,Turn_101,mean,std
3088,29.73999999999978,20.32000000000016,25.029999999999973,4.709999999999811
3090,27.09000000000015,43.84000000000015,35.46500000000015,8.375000000000002
3091,10.98000000000002,46.92000000000007,28.950000000000045,17.970000000000027
3092,25.95000000000027,42.38999999999987,34.17000000000007,8.219999999999802
3094,47.75,,47.75,0.0
3095,45.51999999999998,,45.51999999999998,0.0
3096,23.25999999999976,19.53999999999996,21.39999999999986,1.8599999999999
3097,19.05000000000018,,19.05000000000018,0.0
3099,17.33999999999969,23.44000000000005,20.389999999999873,3.05000000000018
3100,36.18000000000029,,36.18000000000029,0.0
3102,39.0,36.09000000000015,37.54500000000007,1.4549999999999237
3103,32.85999999999967,31.5,32.179999999999836,0.6799999999998363
3104,11.17000000000007,,11.17000000000007,0.0
3105,12.7800000000002,36.64999999999964,24.71499999999992,11.934999999999722
3107,17.67000000000007,28.94000000000005,23.30500000000006,5.634999999999991
3109,28.00999999999976,31.67000000000007,29.839999999999915,1.8300000000001546
3110,29.13000000000011,28.73000000000002,28.930000000000064,0.2000000000000437
3111,26.80999999999995,32.59000000000015,29.700000000000053,2.8900000000001023
3112,28.9699999999998,25.90999999999985,27.439999999999827,1.5299999999999745
3113,30.94000000000005,13.03999999999996,21.990000000000006,8.950000000000045
